X--Trace 1::[Channel A],Y--Trace 1::[Channel A]
3.93729e-005,0.136061
3.94129e-005,0.119403
3.94529e-005,0.0500159
3.94929e-005,0.0615323
3.95329e-005,0.0133023
3.95729e-005,0.0361946
3.96129e-005,7.10465e-008
3.96529e-005,0.0248972
3.96929e-005,-2.5323e-007
3.97329e-005,0.0196772
3.97729e-005,-3.74525e-007
3.98129e-005,0.017107
3.98529e-005,-4.21522e-007
3.98929e-005,0.0157092
3.99329e-005,-4.32249e-007
3.99729e-005,0.0148452
4e-005,-4.20991e-007
4.00001e-005,-0.00017439
4.00003e-005,-0.000568252
4.00007e-005,-0.00151542
4.0001e-005,-0.00230964
4.00011e-005,-0.00237043
4.00012e-005,-0.00247477
4.00014e-005,-0.00262793
4.00018e-005,-0.00282221
4.00026e-005,-0.002965
4.00043e-005,-0.00294806
4.00077e-005,-0.00278012
4.0011e-005,-0.00263611
4.00111e-005,-0.00245927
4.00113e-005,-0.00206419
4.00117e-005,-0.00113511
4.0012e-005,-0.000366894
4.00121e-005,-0.000287321
4.00122e-005,-0.00015582
4.00126e-005,0.405383
4.00132e-005,3.14925
4.00145e-005,3.17811
4.0017e-005,3.18097
4.00222e-005,3.17662
4.00324e-005,3.169
4.00529e-005,3.15267
4.00929e-005,2.8603
4.01329e-005,1.86192
4.01729e-005,1.26544
4.02129e-005,0.800397
4.02529e-005,0.559449
4.02929e-005,0.33629
4.03329e-005,0.252564
4.03729e-005,0.136062
4.04129e-005,0.119404
4.04529e-005,0.0500163
4.04929e-005,0.0615332
4.05329e-005,0.0133023
4.05729e-005,0.0361951
4.06129e-005,7.10411e-008
4.06529e-005,0.0248976
4.06929e-005,-2.53242e-007
4.07329e-005,0.0196775
4.07729e-005,-3.74534e-007
4.08129e-005,0.0171072
4.08529e-005,-4.21531e-007
4.08929e-005,0.0157094
4.09329e-005,-4.32256e-007
4.09729e-005,0.0148454
4.1e-005,-4.20997e-007
4.10001e-005,-0.00017439
4.10003e-005,-0.000568253
4.10007e-005,-0.00151542
4.1001e-005,-0.00230965
4.10011e-005,-0.00237044
4.10012e-005,-0.00247478
4.10014e-005,-0.00262794
4.10018e-005,-0.00282222
4.10026e-005,-0.00296501
4.10043e-005,-0.00294808
4.10077e-005,-0.00278013
4.1011e-005,-0.00263613
4.10111e-005,-0.00245928
4.10113e-005,-0.00206421
4.10117e-005,-0.00113513
4.1012e-005,-0.000366905
4.10121e-005,-0.000287332
4.10122e-005,-0.000155828
4.10126e-005,0.40527
4.10132e-005,3.14925
4.10145e-005,3.17811
4.1017e-005,3.18097
4.10222e-005,3.17662
4.10324e-005,3.169
4.10529e-005,3.15267
4.10929e-005,2.86031
4.11329e-005,1.86193
4.11729e-005,1.26544
4.12129e-005,0.800403
4.12529e-005,0.559454
4.12929e-005,0.336292
4.13329e-005,0.252567
4.13729e-005,0.136063
4.14129e-005,0.119406
4.14529e-005,0.0500166
4.14929e-005,0.0615341
4.15329e-005,0.0133024
4.15729e-005,0.0361957
4.16129e-005,7.10352e-008
4.16529e-005,0.024898
4.16929e-005,-2.53255e-007
4.17329e-005,0.0196778
4.17729e-005,-3.74543e-007
4.18129e-005,0.0171075
4.18529e-005,-4.2154e-007
4.18929e-005,0.0157096
4.19329e-005,-4.32264e-007
4.19729e-005,0.0148456
4.2e-005,-4.21003e-007
4.20001e-005,-0.00017439
4.20003e-005,-0.000568254
4.20007e-005,-0.00151542
4.2001e-005,-0.00230965
4.20011e-005,-0.00237045
4.20012e-005,-0.00247478
4.20014e-005,-0.00262795
4.20018e-005,-0.00282223
4.20026e-005,-0.00296503
4.20043e-005,-0.00294809
4.20077e-005,-0.00278015
4.2011e-005,-0.00263614
4.20111e-005,-0.0024593
4.20113e-005,-0.00206422
4.20117e-005,-0.00113514
4.2012e-005,-0.000366916
4.20121e-005,-0.000287342
4.20122e-005,-0.000155837
4.20126e-005,0.405158
4.20132e-005,3.14925
4.20145e-005,3.17811
4.2017e-005,3.18097
4.20222e-005,3.17662
4.20324e-005,3.169
4.20529e-005,3.15267
4.20929e-005,2.86033
4.21329e-005,1.86194
4.21729e-005,1.26545
4.22129e-005,0.800408
4.22529e-005,0.559459
4.22929e-005,0.336295
4.23329e-005,0.252569
4.23729e-005,0.136064
4.24129e-005,0.119407
4.24529e-005,0.050017
4.24929e-005,0.0615351
4.25329e-005,0.0133024
4.25729e-005,0.0361963
4.26129e-005,7.10294e-008
4.26529e-005,0.0248984
4.26929e-005,-2.53267e-007
4.27329e-005,0.0196781
4.27729e-005,-3.74552e-007
4.28129e-005,0.0171077
4.28529e-005,-4.21549e-007
4.28929e-005,0.0157098
4.29329e-005,-4.32272e-007
4.29729e-005,0.0148457
4.3e-005,-4.2101e-007
4.30001e-005,-0.00017439
4.30003e-005,-0.000568254
4.30007e-005,-0.00151542
4.3001e-005,-0.00230966
4.30011e-005,-0.00237045
4.30012e-005,-0.00247479
4.30014e-005,-0.00262796
4.30018e-005,-0.00282224
4.30026e-005,-0.00296504
4.30043e-005,-0.00294811
4.30077e-005,-0.00278017
4.3011e-005,-0.00263616
4.30111e-005,-0.00245932
4.30113e-005,-0.00206424
4.30117e-005,-0.00113515
4.3012e-005,-0.000366927
4.30121e-005,-0.000287352
4.30122e-005,-0.000155845
4.30126e-005,0.405046
4.30132e-005,3.14925
4.30145e-005,3.17811
4.3017e-005,3.18097
4.30222e-005,3.17662
4.30324e-005,3.169
4.30529e-005,3.15267
4.30929e-005,2.86035
4.31329e-005,1.86195
4.31729e-005,1.26546
4.32129e-005,0.800414
4.32529e-005,0.559464
4.32929e-005,0.336298
4.33329e-005,0.252572
4.33729e-005,0.136065
4.34129e-005,0.119409
4.34529e-005,0.0500174
4.34929e-005,0.061536
4.35329e-005,0.0133024
4.35729e-005,0.0361969
4.36129e-005,7.10236e-008
4.36529e-005,0.0248988
4.36929e-005,-2.5328e-007
4.37329e-005,0.0196785
4.37729e-005,-3.74561e-007
4.38129e-005,0.017108
4.38529e-005,-4.21558e-007
4.38929e-005,0.01571
4.39329e-005,-4.32279e-007
4.39729e-005,0.0148459
4.4e-005,-4.21016e-007
4.40001e-005,-0.00017439
4.40003e-005,-0.000568255
4.40007e-005,-0.00151543
4.4001e-005,-0.00230966
4.40011e-005,-0.00237046
4.40012e-005,-0.0024748
4.40014e-005,-0.00262797
4.40018e-005,-0.00282225
4.40026e-005,-0.00296506
4.40043e-005,-0.00294813
4.40077e-005,-0.00278019
4.4011e-005,-0.00263618
4.40111e-005,-0.00245934
4.40113e-005,-0.00206426
4.40117e-005,-0.00113517
4.4012e-005,-0.000366938
4.40121e-005,-0.000287362
4.40122e-005,-0.000155854
4.40126e-005,0.404934
4.40132e-005,3.14925
4.40145e-005,3.17811
4.4017e-005,3.18097
4.40222e-005,3.17662
4.40324e-005,3.169
4.40529e-005,3.15267
4.40929e-005,2.86036
4.41329e-005,1.86196
4.41729e-005,1.26547
4.42129e-005,0.800419
4.42529e-005,0.559469
4.42929e-005,0.3363
4.43329e-005,0.252575
4.43729e-005,0.136066
4.44129e-005,0.11941
4.44529e-005,0.0500177
4.44929e-005,0.0615369
4.45329e-005,0.0133024
4.45729e-005,0.0361975
4.46129e-005,7.10179e-008
4.46529e-005,0.0248992
4.46929e-005,-2.53292e-007
4.47329e-005,0.0196788
4.47729e-005,-3.74571e-007
4.48129e-005,0.0171082
4.48529e-005,-4.21567e-007
4.48929e-005,0.0157102
4.49329e-005,-4.32287e-007
4.49729e-005,0.0148461
4.5e-005,-4.21022e-007
4.50001e-005,-0.00017439
4.50003e-005,-0.000568255
4.50007e-005,-0.00151543
4.5001e-005,-0.00230967
4.50011e-005,-0.00237046
4.50012e-005,-0.00247481
4.50014e-005,-0.00262798
4.50018e-005,-0.00282226
4.50026e-005,-0.00296507
4.50043e-005,-0.00294814
4.50077e-005,-0.0027802
4.5011e-005,-0.0026362
4.50111e-005,-0.00245936
4.50113e-005,-0.00206427
4.50117e-005,-0.00113518
4.5012e-005,-0.000366949
4.50121e-005,-0.000287372
4.50122e-005,-0.000155862
4.50126e-005,0.404821
4.50132e-005,3.14925
4.50145e-005,3.17811
4.5017e-005,3.18097
4.50222e-005,3.17662
4.50324e-005,3.169
4.50529e-005,3.15267
4.50929e-005,2.86038
4.51329e-005,1.86197
4.51729e-005,1.26548
4.52129e-005,0.800425
4.52529e-005,0.559474
4.52929e-005,0.336303
4.53329e-005,0.252577
4.53729e-005,0.136067
4.54129e-005,0.119412
4.54529e-005,0.0500181
4.54929e-005,0.0615378
4.55329e-005,0.0133025
4.55729e-005,0.0361981
4.56129e-005,7.10121e-008
4.56529e-005,0.0248996
4.56929e-005,-2.53305e-007
4.57329e-005,0.0196791
4.57729e-005,-3.7458e-007
4.58129e-005,0.0171085
4.58529e-005,-4.21575e-007
4.58929e-005,0.0157104
4.59329e-005,-4.32295e-007
4.59729e-005,0.0148462
4.6e-005,-4.21028e-007
4.60001e-005,-0.00017439
4.60003e-005,-0.000568256
4.60007e-005,-0.00151543
4.6001e-005,-0.00230967
4.60011e-005,-0.00237047
4.60012e-005,-0.00247481
4.60014e-005,-0.00262799
4.60018e-005,-0.00282228
4.60026e-005,-0.00296509
4.60043e-005,-0.00294816
4.60077e-005,-0.00278022
4.6011e-005,-0.00263621
4.60111e-005,-0.00245937
4.60113e-005,-0.00206429
4.60117e-005,-0.0011352
4.6012e-005,-0.000366961
4.60121e-005,-0.000287382
4.60122e-005,-0.00015587
4.60126e-005,0.404709
4.60132e-005,3.14925
4.60145e-005,3.1781
4.6017e-005,3.18098
4.60222e-005,3.17662
4.60324e-005,3.169
4.60529e-005,3.15267
4.60929e-005,2.8604
4.61329e-005,1.86198
4.61729e-005,1.26549
4.62129e-005,0.80043
4.62529e-005,0.559479
4.62929e-005,0.336305
4.63329e-005,0.25258
4.63729e-005,0.136069
4.64129e-005,0.119414
4.64529e-005,0.0500184
4.64929e-005,0.0615387
4.65329e-005,0.0133025
4.65729e-005,0.0361987
4.66129e-005,7.10064e-008
4.66529e-005,0.0249
4.66929e-005,-2.53317e-007
4.67329e-005,0.0196794
4.67729e-005,-3.74589e-007
4.68129e-005,0.0171087
4.68529e-005,-4.21584e-007
4.68929e-005,0.0157106
4.69329e-005,-4.32303e-007
4.69729e-005,0.0148464
4.7e-005,-4.21034e-007
4.70001e-005,-0.00017439
4.70003e-005,-0.000568256
4.70007e-005,-0.00151544
4.7001e-005,-0.00230968
4.70011e-005,-0.00237048
4.70012e-005,-0.00247482
4.70014e-005,-0.00262799
4.70018e-005,-0.00282229
4.70026e-005,-0.0029651
4.70043e-005,-0.00294818
4.70077e-005,-0.00278024
4.7011e-005,-0.00263623
4.70111e-005,-0.00245939
4.70113e-005,-0.00206431
4.70117e-005,-0.00113521
4.7012e-005,-0.000366972
4.70121e-005,-0.000287393
4.70122e-005,-0.000155879
4.70126e-005,0.404597
4.70132e-005,3.14925
4.70145e-005,3.1781
4.7017e-005,3.18098
4.70222e-005,3.17662
4.70324e-005,3.169
4.70529e-005,3.15267
4.70929e-005,2.86041
4.71329e-005,1.86199
4.71729e-005,1.2655
4.72129e-005,0.800435
4.72529e-005,0.559484
4.72929e-005,0.336308
4.73329e-005,0.252583
4.73729e-005,0.13607
4.74129e-005,0.119415
4.74529e-005,0.0500188
4.74929e-005,0.0615396
4.75329e-005,0.0133025
4.75729e-005,0.0361993
4.76129e-005,7.10007e-008
4.76529e-005,0.0249004
4.76929e-005,-2.5333e-007
4.77329e-005,0.0196797
4.77729e-005,-3.74598e-007
4.78129e-005,0.0171089
4.78529e-005,-4.21593e-007
4.78929e-005,0.0157108
4.79329e-005,-4.3231e-007
4.79729e-005,0.0148466
4.8e-005,-4.2104e-007
4.80001e-005,-0.000174391
4.80003e-005,-0.000568257
4.80007e-005,-0.00151544
4.8001e-005,-0.00230968
4.80011e-005,-0.00237048
4.80012e-005,-0.00247483
4.80014e-005,-0.002628
4.80018e-005,-0.0028223
4.80026e-005,-0.00296512
4.80043e-005,-0.00294819
4.80077e-005,-0.00278025
4.8011e-005,-0.00263625
4.80111e-005,-0.00245941
4.80113e-005,-0.00206433
4.80117e-005,-0.00113523
4.8012e-005,-0.000366983
4.80121e-005,-0.000287403
4.80122e-005,-0.000155887
4.80126e-005,0.404485
4.80132e-005,3.14925
4.80145e-005,3.1781
4.8017e-005,3.18098
4.80222e-005,3.17662
4.80324e-005,3.169
4.80529e-005,3.15267
4.80929e-005,2.86043
4.81329e-005,1.862
4.81729e-005,1.26551
4.82129e-005,0.800441
4.82529e-005,0.559489
4.82929e-005,0.33631
4.83329e-005,0.252586
4.83729e-005,0.136071
4.84129e-005,0.119417
4.84529e-005,0.0500192
4.84929e-005,0.0615406
4.85329e-005,0.0133025
4.85729e-005,0.0361999
4.86129e-005,7.09949e-008
4.86529e-005,0.0249009
4.86929e-005,-2.53342e-007
4.87329e-005,0.01968
4.87729e-005,-3.74607e-007
4.88129e-005,0.0171092
4.88529e-005,-4.21602e-007
4.88929e-005,0.015711
4.89329e-005,-4.32318e-007
4.89729e-005,0.0148467
4.9e-005,-4.21046e-007
4.90001e-005,-0.000174391
4.90003e-005,-0.000568258
4.90007e-005,-0.00151544
4.9001e-005,-0.00230969
4.90011e-005,-0.00237049
4.90012e-005,-0.00247483
4.90014e-005,-0.00262801
4.90018e-005,-0.00282231
4.90026e-005,-0.00296513
4.90043e-005,-0.00294821
4.90077e-005,-0.00278027
4.9011e-005,-0.00263627
4.90111e-005,-0.00245943
4.90113e-005,-0.00206434
4.90117e-005,-0.00113524
4.9012e-005,-0.000366994
4.90121e-005,-0.000287413
4.90122e-005,-0.000155896
4.90126e-005,0.404372
4.90132e-005,3.14925
4.90145e-005,3.1781
4.9017e-005,3.18098
4.90222e-005,3.17662
4.90324e-005,3.169
4.90529e-005,3.15267
4.90929e-005,2.86045
4.91329e-005,1.86201
4.91729e-005,1.26552
4.92129e-005,0.800446
4.92529e-005,0.559494
4.92929e-005,0.336313
4.93329e-005,0.252588
4.93729e-005,0.136072
4.94129e-005,0.119418
4.94529e-005,0.0500195
4.94929e-005,0.0615415
4.95329e-005,0.0133026
4.95729e-005,0.0362005
4.96129e-005,7.09892e-008
4.96529e-005,0.0249013
4.96929e-005,-2.53355e-007
4.97329e-005,0.0196803
4.97729e-005,-3.74616e-007
4.98129e-005,0.0171094
4.98529e-005,-4.21611e-007
4.98929e-005,0.0157112
4.99329e-005,-4.32326e-007
4.99729e-005,0.0148469
5e-005,-4.21052e-007
5.00001e-005,-0.000174391
5.00003e-005,-0.000568258
5.00007e-005,-0.00151544
5.0001e-005,-0.00230969
5.00011e-005,-0.00237049
5.00012e-005,-0.00247484
5.00014e-005,-0.00262802
5.00018e-005,-0.00282232
5.00026e-005,-0.00296515
5.00043e-005,-0.00294823
5.00077e-005,-0.00278029
5.0011e-005,-0.00263629
5.00111e-005,-0.00245944
5.00113e-005,-0.00206436
5.00117e-005,-0.00113525
5.0012e-005,-0.000367005
5.00121e-005,-0.000287423
5.00122e-005,-0.000155904
5.00126e-005,0.40426
5.00132e-005,3.14925
5.00145e-005,3.1781
5.0017e-005,3.18098
5.00222e-005,3.17662
5.00324e-005,3.169
5.00529e-005,3.15267
5.00929e-005,2.86046
5.01329e-005,1.86203
5.01729e-005,1.26553
5.02129e-005,0.800452
5.02529e-005,0.559499
5.02929e-005,0.336316
5.03329e-005,0.252591
5.03729e-005,0.136073
5.04129e-005,0.11942
5.04529e-005,0.0500199
5.04929e-005,0.0615424
5.05329e-005,0.0133026
5.05729e-005,0.0362011
5.06129e-005,7.09832e-008
5.06529e-005,0.0249017
5.06929e-005,-2.53368e-007
5.07329e-005,0.0196806
5.07729e-005,-3.74626e-007
5.08129e-005,0.0171097
5.08529e-005,-4.2162e-007
5.08929e-005,0.0157114
5.09329e-005,-4.32334e-007
5.09729e-005,0.0148471
5.1e-005,-4.21058e-007
5.10001e-005,-0.000174391
5.10003e-005,-0.000568259
5.10007e-005,-0.00151545
5.1001e-005,-0.0023097
5.10011e-005,-0.0023705
5.10012e-005,-0.00247485
5.10014e-005,-0.00262803
5.10018e-005,-0.00282233
5.10026e-005,-0.00296516
5.10043e-005,-0.00294824
5.10077e-005,-0.00278031
5.1011e-005,-0.0026363
5.10111e-005,-0.00245946
5.10113e-005,-0.00206438
5.10117e-005,-0.00113527
5.1012e-005,-0.000367016
5.10121e-005,-0.000287433
5.10122e-005,-0.000155912
5.10126e-005,0.404148
5.10132e-005,3.14925
5.10145e-005,3.1781
5.1017e-005,3.18098
5.10222e-005,3.17663
5.10324e-005,3.169
5.10529e-005,3.15267
5.10929e-005,2.86048
5.11329e-005,1.86204
5.11729e-005,1.26554
5.12129e-005,0.800457
5.12529e-005,0.559504
5.12929e-005,0.336318
5.13329e-005,0.252594
5.13729e-005,0.136074
5.14129e-005,0.119421
5.14529e-005,0.0500202
5.14929e-005,0.0615433
5.15329e-005,0.0133026
5.15729e-005,0.0362016
5.16129e-005,7.09779e-008
5.16529e-005,0.0249021
5.16929e-005,-2.53379e-007
5.17329e-005,0.0196809
5.17729e-005,-3.74634e-007
5.18129e-005,0.0171099
5.18529e-005,-4.21628e-007
5.18929e-005,0.0157116
5.19329e-005,-4.32342e-007
5.19729e-005,0.0148472
5.2e-005,-4.21064e-007
5.20001e-005,-0.000174391
5.20003e-005,-0.000568259
5.20007e-005,-0.00151545
5.2001e-005,-0.0023097
5.20011e-005,-0.00237051
5.20012e-005,-0.00247485
5.20014e-005,-0.00262804
5.20018e-005,-0.00282235
5.20026e-005,-0.00296518
5.20043e-005,-0.00294826
5.20077e-005,-0.00278032
5.2011e-005,-0.00263632
5.20111e-005,-0.00245948
5.20113e-005,-0.00206439
5.20117e-005,-0.00113528
5.2012e-005,-0.000367027
5.20121e-005,-0.000287443
5.20122e-005,-0.000155921
5.20126e-005,0.404036
5.20132e-005,3.14925
5.20145e-005,3.1781
5.2017e-005,3.18098
5.20222e-005,3.17663
5.20324e-005,3.169
5.20529e-005,3.15267
5.20929e-005,2.8605
5.21329e-005,1.86205
5.21729e-005,1.26554
5.22129e-005,0.800463
5.22529e-005,0.559509
5.22929e-005,0.336321
5.23329e-005,0.252597
5.23729e-005,0.136075
5.24129e-005,0.119423
5.24529e-005,0.0500206
5.24929e-005,0.0615442
5.25329e-005,0.0133026
5.25729e-005,0.0362022
5.26129e-005,7.0972e-008
5.26529e-005,0.0249025
5.26929e-005,-2.53392e-007
5.27329e-005,0.0196812
5.27729e-005,-3.74643e-007
5.28129e-005,0.0171102
5.28529e-005,-4.21637e-007
5.28929e-005,0.0157118
5.29329e-005,-4.32349e-007
5.29729e-005,0.0148474
5.3e-005,-4.2107e-007
5.30001e-005,-0.000174391
5.30003e-005,-0.00056826
5.30007e-005,-0.00151545
5.3001e-005,-0.00230971
5.30011e-005,-0.00237051
5.30012e-005,-0.00247486
5.30014e-005,-0.00262805
5.30018e-005,-0.00282236
5.30026e-005,-0.00296519
5.30043e-005,-0.00294828
5.30077e-005,-0.00278034
5.3011e-005,-0.00263634
5.30111e-005,-0.0024595
5.30113e-005,-0.00206441
5.30117e-005,-0.0011353
5.3012e-005,-0.000367038
5.30121e-005,-0.000287454
5.30122e-005,-0.000155929
5.30126e-005,0.403923
5.30132e-005,3.14925
5.30145e-005,3.1781
5.3017e-005,3.18098
5.30222e-005,3.17663
5.30324e-005,3.169
5.30529e-005,3.15267
5.30929e-005,2.86052
5.31329e-005,1.86206
5.31729e-005,1.26555
5.32129e-005,0.800468
5.32529e-005,0.559514
5.32929e-005,0.336323
5.33329e-005,0.252599
5.33729e-005,0.136076
5.34129e-005,0.119424
5.34529e-005,0.050021
5.34929e-005,0.0615451
5.35329e-005,0.0133027
5.35729e-005,0.0362028
5.36129e-005,7.09663e-008
5.36529e-005,0.0249029
5.36929e-005,-2.53404e-007
5.37329e-005,0.0196815
5.37729e-005,-3.74653e-007
5.38129e-005,0.0171104
5.38529e-005,-4.21646e-007
5.38929e-005,0.015712
5.39329e-005,-4.32357e-007
5.39729e-005,0.0148476
5.4e-005,-4.21076e-007
5.40001e-005,-0.000174391
5.40003e-005,-0.000568261
5.40007e-005,-0.00151546
5.4001e-005,-0.00230972
5.40011e-005,-0.00237052
5.40012e-005,-0.00247487
5.40014e-005,-0.00262806
5.40018e-005,-0.00282237
5.40026e-005,-0.00296521
5.40043e-005,-0.00294829
5.40077e-005,-0.00278036
5.4011e-005,-0.00263636
5.40111e-005,-0.00245951
5.40113e-005,-0.00206443
5.40117e-005,-0.00113531
5.4012e-005,-0.000367049
5.40121e-005,-0.000287464
5.40122e-005,-0.000155938
5.40126e-005,0.403811
5.40132e-005,3.14925
5.40145e-005,3.1781
5.4017e-005,3.18098
5.40222e-005,3.17663
5.40324e-005,3.169
5.40529e-005,3.15267
5.40929e-005,2.86053
5.41329e-005,1.86207
5.41729e-005,1.26556
5.42129e-005,0.800474
5.42529e-005,0.559519
5.42929e-005,0.336326
5.43329e-005,0.252602
5.43729e-005,0.136077
5.44129e-005,0.119426
5.44529e-005,0.0500213
5.44929e-005,0.0615461
5.45329e-005,0.0133027
5.45729e-005,0.0362034
5.46129e-005,7.09607e-008
5.46529e-005,0.0249033
5.46929e-005,-2.53417e-007
5.47329e-005,0.0196819
5.47729e-005,-3.74662e-007
5.48129e-005,0.0171107
5.48529e-005,-4.21654e-007
5.48929e-005,0.0157122
5.49329e-005,-4.32365e-007
5.49729e-005,0.0148477
5.5e-005,-4.21082e-007
5.50001e-005,-0.000174391
5.50003e-005,-0.000568261
5.50007e-005,-0.00151546
5.5001e-005,-0.00230972
5.50011e-005,-0.00237052
5.50012e-005,-0.00247488
5.50014e-005,-0.00262807
5.50018e-005,-0.00282238
5.50026e-005,-0.00296522
5.50043e-005,-0.00294831
5.50077e-005,-0.00278037
5.5011e-005,-0.00263637
5.50111e-005,-0.00245953
5.50113e-005,-0.00206444
5.50117e-005,-0.00113533
5.5012e-005,-0.00036706
5.50121e-005,-0.000287474
5.50122e-005,-0.000155946
5.50126e-005,0.403699
5.50132e-005,3.14925
5.50145e-005,3.1781
5.5017e-005,3.18098
5.50222e-005,3.17663
5.50324e-005,3.169
5.50529e-005,3.15267
5.50929e-005,2.86055
5.51329e-005,1.86208
5.51729e-005,1.26557
5.52129e-005,0.800479
5.52529e-005,0.559524
5.52929e-005,0.336328
5.53329e-005,0.252605
5.53729e-005,0.136078
5.54129e-005,0.119427
5.54529e-005,0.0500217
5.54929e-005,0.061547
5.55329e-005,0.0133027
5.55729e-005,0.036204
5.56129e-005,7.09546e-008
5.56529e-005,0.0249038
5.56929e-005,-2.5343e-007
5.57329e-005,0.0196822
5.57729e-005,-3.74671e-007
5.58129e-005,0.0171109
5.58529e-005,-4.21663e-007
5.58929e-005,0.0157124
5.59329e-005,-4.32373e-007
5.59729e-005,0.0148479
5.6e-005,-4.21089e-007
5.60001e-005,-0.000174392
5.60003e-005,-0.000568262
5.60007e-005,-0.00151546
5.6001e-005,-0.00230973
5.60011e-005,-0.00237053
5.60012e-005,-0.00247488
5.60014e-005,-0.00262807
5.60018e-005,-0.00282239
5.60026e-005,-0.00296524
5.60043e-005,-0.00294833
5.60077e-005,-0.00278039
5.6011e-005,-0.00263639
5.60111e-005,-0.00245955
5.60113e-005,-0.00206446
5.60117e-005,-0.00113534
5.6012e-005,-0.000367071
5.60121e-005,-0.000287484
5.60122e-005,-0.000155954
5.60126e-005,0.403587
5.60132e-005,3.14925
5.60145e-005,3.1781
5.6017e-005,3.18098
5.60222e-005,3.17663
5.60324e-005,3.169
5.60529e-005,3.15267
5.60929e-005,2.86057
5.61329e-005,1.86209
5.61729e-005,1.26558
5.62129e-005,0.800485
5.62529e-005,0.559529
5.62929e-005,0.336331
5.63329e-005,0.252607
5.63729e-005,0.136079
5.64129e-005,0.119429
5.64529e-005,0.050022
5.64929e-005,0.0615479
5.65329e-005,0.0133027
5.65729e-005,0.0362046
5.66129e-005,7.0949e-008
5.66529e-005,0.0249042
5.66929e-005,-2.53442e-007
5.67329e-005,0.0196825
5.67729e-005,-3.7468e-007
5.68129e-005,0.0171111
5.68529e-005,-4.21672e-007
5.68929e-005,0.0157126
5.69329e-005,-4.3238e-007
5.69729e-005,0.0148481
5.7e-005,-4.21094e-007
5.70001e-005,-0.000174392
5.70003e-005,-0.000568262
5.70007e-005,-0.00151546
5.7001e-005,-0.00230973
5.70011e-005,-0.00237054
5.70012e-005,-0.00247489
5.70014e-005,-0.00262808
5.70018e-005,-0.0028224
5.70026e-005,-0.00296525
5.70043e-005,-0.00294834
5.70077e-005,-0.00278041
5.7011e-005,-0.00263641
5.70111e-005,-0.00245957
5.70113e-005,-0.00206448
5.70117e-005,-0.00113535
5.7012e-005,-0.000367083
5.70121e-005,-0.000287494
5.70122e-005,-0.000155963
5.70126e-005,0.403475
5.70132e-005,3.14925
5.70145e-005,3.1781
5.7017e-005,3.18099
5.70222e-005,3.17663
5.70324e-005,3.169
5.70529e-005,3.15267
5.70929e-005,2.86058
5.71329e-005,1.8621
5.71729e-005,1.26559
5.72129e-005,0.80049
5.72529e-005,0.559534
5.72929e-005,0.336333
5.73329e-005,0.25261
5.73729e-005,0.13608
5.74129e-005,0.11943
5.74529e-005,0.0500224
5.74929e-005,0.0615488
5.75329e-005,0.0133028
5.75729e-005,0.0362052
5.76129e-005,7.09434e-008
5.76529e-005,0.0249046
5.76929e-005,-2.53454e-007
5.77329e-005,0.0196828
5.77729e-005,-3.74689e-007
5.78129e-005,0.0171114
5.78529e-005,-4.21681e-007
5.78929e-005,0.0157128
5.79329e-005,-4.32388e-007
5.79729e-005,0.0148482
5.8e-005,-4.211e-007
5.80001e-005,-0.000174392
5.80003e-005,-0.000568263
5.80007e-005,-0.00151547
5.8001e-005,-0.00230974
5.80011e-005,-0.00237054
5.80012e-005,-0.0024749
5.80014e-005,-0.00262809
5.80018e-005,-0.00282242
5.80026e-005,-0.00296527
5.80043e-005,-0.00294836
5.80077e-005,-0.00278043
5.8011e-005,-0.00263643
5.80111e-005,-0.00245958
5.80113e-005,-0.0020645
5.80117e-005,-0.00113537
5.8012e-005,-0.000367094
5.80121e-005,-0.000287504
5.80122e-005,-0.000155971
5.80126e-005,0.403363
5.80132e-005,3.14925
5.80145e-005,3.1781
5.8017e-005,3.18099
5.80222e-005,3.17663
5.80324e-005,3.169
5.80529e-005,3.15268
5.80929e-005,2.8606
5.81329e-005,1.86211
5.81729e-005,1.2656
5.82129e-005,0.800495
5.82529e-005,0.559539
5.82929e-005,0.336336
5.83329e-005,0.252613
5.83729e-005,0.136082
5.84129e-005,0.119432
5.84529e-005,0.0500228
5.84929e-005,0.0615497
5.85329e-005,0.0133028
5.85729e-005,0.0362058
5.86129e-005,7.09377e-008
5.86529e-005,0.024905
5.86929e-005,-2.53467e-007
5.87329e-005,0.0196831
5.87729e-005,-3.74698e-007
5.88129e-005,0.0171116
5.88529e-005,-4.2169e-007
5.88929e-005,0.015713
5.89329e-005,-4.32396e-007
5.89729e-005,0.0148484
5.9e-005,-4.21107e-007
5.90001e-005,-0.000174392
5.90003e-005,-0.000568263
5.90007e-005,-0.00151547
5.9001e-005,-0.00230974
5.90011e-005,-0.00237055
5.90012e-005,-0.0024749
5.90014e-005,-0.0026281
5.90018e-005,-0.00282243
5.90026e-005,-0.00296528
5.90043e-005,-0.00294838
5.90077e-005,-0.00278044
5.9011e-005,-0.00263644
5.90111e-005,-0.0024596
5.90113e-005,-0.00206451
5.90117e-005,-0.00113538
5.9012e-005,-0.000367105
5.90121e-005,-0.000287514
5.90122e-005,-0.00015598
5.90126e-005,0.40325
5.90132e-005,3.14925
5.90145e-005,3.1781
5.9017e-005,3.18099
5.90222e-005,3.17663
5.90324e-005,3.169
5.90529e-005,3.15268
5.90929e-005,2.86062
