X--Trace 1::[A + B],Y--Trace 1::[A + B]
5.48529e-005,0
5.48929e-005,0
5.49329e-005,0
5.49729e-005,0
5.5e-005,0
5.50001e-005,0.5
5.50003e-005,1.5
5.50007e-005,3.5
5.5001e-005,5
5.50011e-005,5
5.50012e-005,5
5.50014e-005,5
5.50018e-005,5
5.50026e-005,5
5.50043e-005,5
5.50077e-005,5
5.5011e-005,5
5.50111e-005,4.5
5.50113e-005,3.5
5.50117e-005,1.5
5.5012e-005,3.96749e-012
5.50121e-005,0
5.50122e-005,0
5.50126e-005,0
5.50132e-005,0
5.50145e-005,0
5.5017e-005,0
5.50222e-005,0
5.50324e-005,0
5.50529e-005,0
5.50929e-005,0
5.51329e-005,0
5.51729e-005,0
5.52129e-005,0
5.52529e-005,0
5.52929e-005,0
5.53329e-005,0
5.53729e-005,0
5.54129e-005,0
5.54529e-005,0
5.54929e-005,0
5.55329e-005,0
5.55729e-005,0
5.56129e-005,0
5.56529e-005,0
5.56929e-005,0
5.57329e-005,0
5.57729e-005,0
5.58129e-005,0
5.58529e-005,0
5.58929e-005,0
5.59329e-005,0
5.59729e-005,0
5.6e-005,0
5.60001e-005,0.5
5.60003e-005,1.5
5.60007e-005,3.5
5.6001e-005,5
5.60011e-005,5
5.60012e-005,5
5.60014e-005,5
5.60018e-005,5
5.60026e-005,5
5.60043e-005,5
5.60077e-005,5
5.6011e-005,5
5.60111e-005,4.5
5.60113e-005,3.5
5.60117e-005,1.5
5.6012e-005,3.96749e-012
5.60121e-005,0
5.60122e-005,0
5.60126e-005,0
5.60132e-005,0
5.60145e-005,0
5.6017e-005,0
5.60222e-005,0
5.60324e-005,0
5.60529e-005,0
5.60929e-005,0
5.61329e-005,0
5.61729e-005,0
5.62129e-005,0
5.62529e-005,0
5.62929e-005,0
5.63329e-005,0
5.63729e-005,0
5.64129e-005,0
5.64529e-005,0
5.64929e-005,0
5.65329e-005,0
5.65729e-005,0
5.66129e-005,0
5.66529e-005,0
5.66929e-005,0
5.67329e-005,0
5.67729e-005,0
5.68129e-005,0
5.68529e-005,0
5.68929e-005,0
5.69329e-005,0
5.69729e-005,0
5.7e-005,0
5.70001e-005,0.5
5.70003e-005,1.5
5.70007e-005,3.5
5.7001e-005,5
5.70011e-005,5
5.70012e-005,5
5.70014e-005,5
5.70018e-005,5
5.70026e-005,5
5.70043e-005,5
5.70077e-005,5
5.7011e-005,5
5.70111e-005,4.5
5.70113e-005,3.5
5.70117e-005,1.5
5.7012e-005,3.96749e-012
5.70121e-005,0
5.70122e-005,0
5.70126e-005,0
5.70132e-005,0
5.70145e-005,0
5.7017e-005,0
5.70222e-005,0
5.70324e-005,0
5.70529e-005,0
5.70929e-005,0
5.71329e-005,0
5.71729e-005,0
5.72129e-005,0
5.72529e-005,0
5.72929e-005,0
5.73329e-005,0
5.73729e-005,0
5.74129e-005,0
5.74529e-005,0
5.74929e-005,0
5.75329e-005,0
5.75729e-005,0
5.76129e-005,0
5.76529e-005,0
5.76929e-005,0
5.77329e-005,0
5.77729e-005,0
5.78129e-005,0
5.78529e-005,0
5.78929e-005,0
5.79329e-005,0
5.79729e-005,0
5.8e-005,0
5.80001e-005,0.5
5.80003e-005,1.5
5.80007e-005,3.5
5.8001e-005,5
5.80011e-005,5
5.80012e-005,5
5.80014e-005,5
5.80018e-005,5
5.80026e-005,5
5.80043e-005,5
5.80077e-005,5
5.8011e-005,5
5.80111e-005,4.5
5.80113e-005,3.5
5.80117e-005,1.5
5.8012e-005,3.96749e-012
5.80121e-005,0
5.80122e-005,0
5.80126e-005,0
5.80132e-005,0
5.80145e-005,0
5.8017e-005,0
5.80222e-005,0
5.80324e-005,0
5.80529e-005,0
5.80929e-005,0
5.81329e-005,0
5.81729e-005,0
5.82129e-005,0
5.82529e-005,0
5.82929e-005,0
5.83329e-005,0
5.83729e-005,0
5.84129e-005,0
5.84529e-005,0
5.84929e-005,0
5.85329e-005,0
5.85729e-005,0
5.86129e-005,0
5.86529e-005,0
5.86929e-005,0
5.87329e-005,0
5.87729e-005,0
5.88129e-005,0
5.88529e-005,0
5.88929e-005,0
5.89329e-005,0
5.89729e-005,0
5.9e-005,0
5.90001e-005,0.5
5.90003e-005,1.5
5.90007e-005,3.5
5.9001e-005,5
5.90011e-005,5
5.90012e-005,5
5.90014e-005,5
5.90018e-005,5
5.90026e-005,5
5.90043e-005,5
5.90077e-005,5
5.9011e-005,5
5.90111e-005,4.5
5.90113e-005,3.5
5.90117e-005,1.5
5.9012e-005,3.96749e-012
5.90121e-005,0
5.90122e-005,0
5.90126e-005,0
5.90132e-005,0
5.90145e-005,0
5.9017e-005,0
5.90222e-005,0
5.90324e-005,0
5.90529e-005,0
5.90929e-005,0
5.91329e-005,0
5.91729e-005,0
5.92129e-005,0
5.92529e-005,0
5.92929e-005,0
5.93329e-005,0
5.93729e-005,0
5.94129e-005,0
5.94529e-005,0
5.94929e-005,0
5.95329e-005,0
5.95729e-005,0
5.96129e-005,0
5.96529e-005,0
5.96929e-005,0
5.97329e-005,0
5.97729e-005,0
5.98129e-005,0
5.98529e-005,0
5.98929e-005,0
5.99329e-005,0
5.99729e-005,0
6e-005,0
6.00001e-005,0.5
6.00003e-005,1.5
6.00007e-005,3.5
6.0001e-005,5
6.00011e-005,5
6.00012e-005,5
6.00014e-005,5
6.00018e-005,5
6.00026e-005,5
6.00043e-005,5
6.00077e-005,5
6.0011e-005,5
6.00111e-005,4.5
6.00113e-005,3.5
6.00117e-005,1.5
6.0012e-005,3.96749e-012
6.00121e-005,0
6.00122e-005,0
6.00126e-005,0
6.00132e-005,0
6.00145e-005,0
6.0017e-005,0
6.00222e-005,0
6.00324e-005,0
6.00529e-005,0
6.00929e-005,0
6.01329e-005,0
6.01729e-005,0
6.02129e-005,0
6.02529e-005,0
6.02929e-005,0
6.03329e-005,0
6.03729e-005,0
6.04129e-005,0
6.04529e-005,0
6.04929e-005,0
6.05329e-005,0
6.05729e-005,0
6.06129e-005,0
6.06529e-005,0
6.06929e-005,0
6.07329e-005,0
6.07729e-005,0
6.08129e-005,0
6.08529e-005,0
6.08929e-005,0
6.09329e-005,0
6.09729e-005,0
6.1e-005,0
6.10001e-005,0.5
6.10003e-005,1.5
6.10007e-005,3.5
6.1001e-005,5
6.10011e-005,5
6.10012e-005,5
6.10014e-005,5
6.10018e-005,5
6.10026e-005,5
6.10043e-005,5
6.10077e-005,5
6.1011e-005,5
6.10111e-005,4.5
6.10113e-005,3.5
6.10117e-005,1.5
6.1012e-005,3.96749e-012
6.10121e-005,0
6.10122e-005,0
6.10126e-005,0
6.10132e-005,0
6.10145e-005,0
6.1017e-005,0
6.10222e-005,0
6.10324e-005,0
6.10529e-005,0
6.10929e-005,0
6.11329e-005,0
6.11729e-005,0
6.12129e-005,0
6.12529e-005,0
6.12929e-005,0
6.13329e-005,0
6.13729e-005,0
6.14129e-005,0
6.14529e-005,0
6.14929e-005,0
6.15329e-005,0
6.15729e-005,0
6.16129e-005,0
6.16529e-005,0
6.16929e-005,0
6.17329e-005,0
6.17729e-005,0
6.18129e-005,0
6.18529e-005,0
6.18929e-005,0
6.19329e-005,0
6.19729e-005,0
6.2e-005,0
6.20001e-005,0.5
6.20003e-005,1.5
6.20007e-005,3.5
6.2001e-005,5
6.20011e-005,5
6.20012e-005,5
6.20014e-005,5
6.20018e-005,5
6.20026e-005,5
6.20043e-005,5
6.20077e-005,5
6.2011e-005,5
6.20111e-005,4.5
6.20113e-005,3.5
6.20117e-005,1.5
6.2012e-005,3.96749e-012
6.20121e-005,0
6.20122e-005,0
6.20126e-005,0
6.20132e-005,0
6.20145e-005,0
6.2017e-005,0
6.20222e-005,0
6.20324e-005,0
6.20529e-005,0
6.20929e-005,0
6.21329e-005,0
6.21729e-005,0
6.22129e-005,0
6.22529e-005,0
6.22929e-005,0
6.23329e-005,0
6.23729e-005,0
6.24129e-005,0
6.24529e-005,0
6.24929e-005,0
6.25329e-005,0
6.25729e-005,0
6.26129e-005,0
6.26529e-005,0
6.26929e-005,0
6.27329e-005,0
6.27729e-005,0
6.28129e-005,0
6.28529e-005,0
6.28929e-005,0
6.29329e-005,0
6.29729e-005,0
6.3e-005,0
6.30001e-005,0.5
6.30003e-005,1.5
6.30007e-005,3.5
6.3001e-005,5
6.30011e-005,5
6.30012e-005,5
6.30014e-005,5
6.30018e-005,5
6.30026e-005,5
6.30043e-005,5
6.30077e-005,5
6.3011e-005,5
6.30111e-005,4.5
6.30113e-005,3.5
6.30117e-005,1.5
6.3012e-005,3.96749e-012
6.30121e-005,0
6.30122e-005,0
6.30126e-005,0
6.30132e-005,0
6.30145e-005,0
6.3017e-005,0
6.30222e-005,0
6.30324e-005,0
6.30529e-005,0
6.30929e-005,0
6.31329e-005,0
6.31729e-005,0
6.32129e-005,0
6.32529e-005,0
6.32929e-005,0
6.33329e-005,0
6.33729e-005,0
6.34129e-005,0
6.34529e-005,0
6.34929e-005,0
6.35329e-005,0
6.35729e-005,0
6.36129e-005,0
6.36529e-005,0
6.36929e-005,0
6.37329e-005,0
6.37729e-005,0
6.38129e-005,0
6.38529e-005,0
6.38929e-005,0
6.39329e-005,0
6.39729e-005,0
6.4e-005,0
6.40001e-005,0.5
6.40003e-005,1.5
6.40007e-005,3.5
6.4001e-005,5
6.40011e-005,5
6.40012e-005,5
6.40014e-005,5
6.40018e-005,5
6.40026e-005,5
6.40043e-005,5
6.40077e-005,5
6.4011e-005,5
6.40111e-005,4.5
6.40113e-005,3.5
6.40117e-005,1.5
6.4012e-005,3.96749e-012
6.40121e-005,0
6.40122e-005,0
6.40126e-005,0
6.40132e-005,0
6.40145e-005,0
6.4017e-005,0
6.40222e-005,0
6.40324e-005,0
6.40529e-005,0
6.40929e-005,0
6.41329e-005,0
6.41729e-005,0
6.42129e-005,0
6.42529e-005,0
6.42929e-005,0
6.43329e-005,0
6.43729e-005,0
6.44129e-005,0
6.44529e-005,0
6.44929e-005,0
6.45329e-005,0
6.45729e-005,0
6.46129e-005,0
6.46529e-005,0
6.46929e-005,0
6.47329e-005,0
6.47729e-005,0
6.48129e-005,0
6.48529e-005,0
6.48929e-005,0
6.49329e-005,0
6.49729e-005,0
6.5e-005,0
6.50001e-005,0.5
6.50003e-005,1.5
6.50007e-005,3.5
6.5001e-005,5
6.50011e-005,5
6.50012e-005,5
6.50014e-005,5
6.50018e-005,5
6.50026e-005,5
6.50043e-005,5
6.50077e-005,5
6.5011e-005,5
6.50111e-005,4.5
6.50113e-005,3.5
6.50117e-005,1.5
6.5012e-005,3.96749e-012
6.50121e-005,0
6.50122e-005,0
6.50126e-005,0
6.50132e-005,0
6.50145e-005,0
6.5017e-005,0
6.50222e-005,0
6.50324e-005,0
6.50529e-005,0
6.50929e-005,0
6.51329e-005,0
6.51729e-005,0
6.52129e-005,0
6.52529e-005,0
6.52929e-005,0
6.53329e-005,0
6.53729e-005,0
6.54129e-005,0
6.54529e-005,0
6.54929e-005,0
6.55329e-005,0
6.55729e-005,0
6.56129e-005,0
6.56529e-005,0
6.56929e-005,0
6.57329e-005,0
6.57729e-005,0
6.58129e-005,0
6.58529e-005,0
6.58929e-005,0
6.59329e-005,0
6.59729e-005,0
6.6e-005,0
6.60001e-005,0.5
6.60003e-005,1.5
6.60007e-005,3.5
6.6001e-005,5
6.60011e-005,5
6.60012e-005,5
6.60014e-005,5
6.60018e-005,5
6.60026e-005,5
6.60043e-005,5
6.60077e-005,5
6.6011e-005,5
6.60111e-005,4.5
6.60113e-005,3.5
6.60117e-005,1.5
6.6012e-005,3.96749e-012
6.60121e-005,0
6.60122e-005,0
6.60126e-005,0
6.60132e-005,0
6.60145e-005,0
6.6017e-005,0
6.60222e-005,0
6.60324e-005,0
6.60529e-005,0
6.60929e-005,0
6.61329e-005,0
6.61729e-005,0
6.62129e-005,0
6.62529e-005,0
6.62929e-005,0
6.63329e-005,0
6.63729e-005,0
6.64129e-005,0
6.64529e-005,0
6.64929e-005,0
6.65329e-005,0
6.65729e-005,0
6.66129e-005,0
6.66529e-005,0
6.66929e-005,0
6.67329e-005,0
6.67729e-005,0
6.68129e-005,0
6.68529e-005,0
6.68929e-005,0
6.69329e-005,0
6.69729e-005,0
6.7e-005,0
6.70001e-005,0.5
6.70003e-005,1.5
6.70007e-005,3.5
6.7001e-005,5
6.70011e-005,5
6.70012e-005,5
6.70014e-005,5
6.70018e-005,5
6.70026e-005,5
6.70043e-005,5
6.70077e-005,5
6.7011e-005,5
6.70111e-005,4.5
6.70113e-005,3.5
6.70117e-005,1.5
6.7012e-005,3.96749e-012
6.70121e-005,0
6.70122e-005,0
6.70126e-005,0
6.70132e-005,0
6.70145e-005,0
6.7017e-005,0
6.70222e-005,0
6.70324e-005,0
6.70529e-005,0
6.70929e-005,0
6.71329e-005,0
6.71729e-005,0
6.72129e-005,0
6.72529e-005,0
6.72929e-005,0
6.73329e-005,0
6.73729e-005,0
6.74129e-005,0
6.74529e-005,0
6.74929e-005,0
6.75329e-005,0
6.75729e-005,0
6.76129e-005,0
6.76529e-005,0
6.76929e-005,0
6.77329e-005,0
6.77729e-005,0
6.78129e-005,0
6.78529e-005,0
6.78929e-005,0
6.79329e-005,0
6.79729e-005,0
6.8e-005,0
6.80001e-005,0.5
6.80003e-005,1.5
6.80007e-005,3.5
6.8001e-005,5
6.80011e-005,5
6.80012e-005,5
6.80014e-005,5
6.80018e-005,5
6.80026e-005,5
6.80043e-005,5
6.80077e-005,5
6.8011e-005,5
6.80111e-005,4.5
6.80113e-005,3.5
6.80117e-005,1.5
6.8012e-005,3.96749e-012
6.80121e-005,0
6.80122e-005,0
6.80126e-005,0
6.80132e-005,0
6.80145e-005,0
6.8017e-005,0
6.80222e-005,0
6.80324e-005,0
6.80529e-005,0
6.80929e-005,0
6.81329e-005,0
6.81729e-005,0
6.82129e-005,0
6.82529e-005,0
6.82929e-005,0
6.83329e-005,0
6.83729e-005,0
6.84129e-005,0
6.84529e-005,0
6.84929e-005,0
6.85329e-005,0
6.85729e-005,0
6.86129e-005,0
6.86529e-005,0
6.86929e-005,0
6.87329e-005,0
6.87729e-005,0
6.88129e-005,0
6.88529e-005,0
6.88929e-005,0
6.89329e-005,0
6.89729e-005,0
6.9e-005,0
6.90001e-005,0.5
6.90003e-005,1.5
6.90007e-005,3.5
6.9001e-005,5
6.90011e-005,5
6.90012e-005,5
6.90014e-005,5
6.90018e-005,5
6.90026e-005,5
6.90043e-005,5
6.90077e-005,5
6.9011e-005,5
6.90111e-005,4.5
6.90113e-005,3.5
6.90117e-005,1.5
6.9012e-005,3.96749e-012
6.90121e-005,0
6.90122e-005,0
6.90126e-005,0
6.90132e-005,0
6.90145e-005,0
6.9017e-005,0
6.90222e-005,0
6.90324e-005,0
6.90529e-005,0
6.90929e-005,0
6.91329e-005,0
6.91729e-005,0
6.92129e-005,0
6.92529e-005,0
6.92929e-005,0
6.93329e-005,0
6.93729e-005,0
6.94129e-005,0
6.94529e-005,0
6.94929e-005,0
6.95329e-005,0
6.95729e-005,0
6.96129e-005,0
6.96529e-005,0
6.96929e-005,0
6.97329e-005,0
6.97729e-005,0
6.98129e-005,0
6.98529e-005,0
6.98929e-005,0
6.99329e-005,0
6.99729e-005,0
7e-005,0
7.00001e-005,0.5
7.00003e-005,1.5
7.00007e-005,3.5
7.0001e-005,5
7.00011e-005,5
7.00012e-005,5
7.00014e-005,5
7.00018e-005,5
7.00026e-005,5
7.00043e-005,5
7.00077e-005,5
7.0011e-005,5
7.00111e-005,4.5
7.00113e-005,3.5
7.00117e-005,1.5
7.0012e-005,3.96749e-012
7.00121e-005,0
7.00122e-005,0
7.00126e-005,0
7.00132e-005,0
7.00145e-005,0
7.0017e-005,0
7.00222e-005,0
7.00324e-005,0
7.00529e-005,0
7.00929e-005,0
7.01329e-005,0
7.01729e-005,0
7.02129e-005,0
7.02529e-005,0
7.02929e-005,0
7.03329e-005,0
7.03729e-005,0
7.04129e-005,0
7.04529e-005,0
7.04929e-005,0
7.05329e-005,0
7.05729e-005,0
7.06129e-005,0
7.06529e-005,0
7.06929e-005,0
7.07329e-005,0
7.07729e-005,0
7.08129e-005,0
7.08529e-005,0
7.08929e-005,0
7.09329e-005,0
7.09729e-005,0
7.1e-005,0
7.10001e-005,0.5
7.10003e-005,1.5
7.10007e-005,3.5
7.1001e-005,5
7.10011e-005,5
7.10012e-005,5
7.10014e-005,5
7.10018e-005,5
7.10026e-005,5
7.10043e-005,5
7.10077e-005,5
7.1011e-005,5
7.10111e-005,4.5
7.10113e-005,3.5
7.10117e-005,1.5
7.1012e-005,3.96749e-012
7.10121e-005,0
7.10122e-005,0
7.10126e-005,0
7.10132e-005,0
7.10145e-005,0
7.1017e-005,0
7.10222e-005,0
7.10324e-005,0
7.10529e-005,0
7.10929e-005,0
7.11329e-005,0
7.11729e-005,0
7.12129e-005,0
7.12529e-005,0
7.12929e-005,0
7.13329e-005,0
7.13729e-005,0
7.14129e-005,0
7.14529e-005,0
7.14929e-005,0
7.15329e-005,0
7.15729e-005,0
7.16129e-005,0
7.16529e-005,0
7.16929e-005,0
7.17329e-005,0
7.17729e-005,0
7.18129e-005,0
7.18529e-005,0
7.18929e-005,0
7.19329e-005,0
7.19729e-005,0
7.2e-005,0
7.20001e-005,0.5
7.20003e-005,1.5
7.20007e-005,3.5
7.2001e-005,5
7.20011e-005,5
7.20012e-005,5
7.20014e-005,5
7.20018e-005,5
7.20026e-005,5
7.20043e-005,5
7.20077e-005,5
7.2011e-005,5
7.20111e-005,4.5
7.20113e-005,3.5
7.20117e-005,1.5
7.2012e-005,3.96749e-012
7.20121e-005,0
7.20122e-005,0
7.20126e-005,0
7.20132e-005,0
7.20145e-005,0
7.2017e-005,0
7.20222e-005,0
7.20324e-005,0
7.20529e-005,0
7.20929e-005,0
7.21329e-005,0
7.21729e-005,0
7.22129e-005,0
7.22529e-005,0
7.22929e-005,0
7.23329e-005,0
7.23729e-005,0
7.24129e-005,0
7.24529e-005,0
7.24929e-005,0
7.25329e-005,0
7.25729e-005,0
7.26129e-005,0
7.26529e-005,0
7.26929e-005,0
7.27329e-005,0
7.27729e-005,0
7.28129e-005,0
7.28529e-005,0
7.28929e-005,0
7.29329e-005,0
7.29729e-005,0
7.3e-005,0
7.30001e-005,0.5
7.30003e-005,1.5
7.30007e-005,3.5
7.3001e-005,5
7.30011e-005,5
7.30012e-005,5
7.30014e-005,5
7.30018e-005,5
7.30026e-005,5
7.30043e-005,5
7.30077e-005,5
7.3011e-005,5
7.30111e-005,4.5
7.30113e-005,3.5
7.30117e-005,1.5
7.3012e-005,3.96749e-012
7.30121e-005,0
7.30122e-005,0
7.30126e-005,0
7.30132e-005,0
7.30145e-005,0
7.3017e-005,0
7.30222e-005,0
7.30324e-005,0
7.30529e-005,0
7.30929e-005,0
7.31329e-005,0
7.31729e-005,0
7.32129e-005,0
7.32529e-005,0
7.32929e-005,0
7.33329e-005,0
7.33729e-005,0
7.34129e-005,0
7.34529e-005,0
7.34929e-005,0
7.35329e-005,0
7.35729e-005,0
7.36129e-005,0
7.36529e-005,0
7.36929e-005,0
7.37329e-005,0
7.37729e-005,0
7.38129e-005,0
7.38529e-005,0
7.38929e-005,0
7.39329e-005,0
7.39729e-005,0
7.4e-005,0
7.40001e-005,0.5
7.40003e-005,1.5
7.40007e-005,3.5
7.4001e-005,5
7.40011e-005,5
7.40012e-005,5
7.40014e-005,5
7.40018e-005,5
7.40026e-005,5
7.40043e-005,5
7.40077e-005,5
7.4011e-005,5
7.40111e-005,4.5
7.40113e-005,3.5
7.40117e-005,1.5
7.4012e-005,3.96749e-012
7.40121e-005,0
7.40122e-005,0
7.40126e-005,0
7.40132e-005,0
7.40145e-005,0
7.4017e-005,0
7.40222e-005,0
7.40324e-005,0
7.40529e-005,0
7.40929e-005,0
7.41329e-005,0
7.41729e-005,0
7.42129e-005,0
7.42529e-005,0
7.42929e-005,0
7.43329e-005,0
7.43729e-005,0
7.44129e-005,0
7.44529e-005,0
7.44929e-005,0
7.45329e-005,0
7.45729e-005,0
7.46129e-005,0
7.46529e-005,0
7.46929e-005,0
7.47329e-005,0
7.47729e-005,0
7.48129e-005,0
7.48529e-005,0
7.48929e-005,0
7.49329e-005,0
7.49729e-005,0
7.5e-005,0
7.50001e-005,0.5
7.50003e-005,1.5
7.50007e-005,3.5
7.5001e-005,5
7.50011e-005,5
7.50012e-005,5
7.50014e-005,5
7.50018e-005,5
7.50026e-005,5
7.50043e-005,5
7.50077e-005,5
7.5011e-005,5
7.50111e-005,4.5
7.50113e-005,3.5
7.50117e-005,1.5
7.5012e-005,3.96749e-012
7.50121e-005,0
7.50122e-005,0
7.50126e-005,0
7.50132e-005,0
7.50145e-005,0
7.5017e-005,0
7.50222e-005,0
7.50324e-005,0
7.50529e-005,0
7.50929e-005,0
7.51329e-005,0
7.51729e-005,0
7.52129e-005,0
7.52529e-005,0
7.52929e-005,0
7.53329e-005,0
7.53729e-005,0
7.54129e-005,0
7.54529e-005,0
7.54929e-005,0
7.55329e-005,0
7.55729e-005,0
7.56129e-005,0
7.56529e-005,0
7.56929e-005,0
7.57329e-005,0
7.57729e-005,0
7.58129e-005,0
7.58529e-005,0
7.58929e-005,0
7.59329e-005,0
7.59729e-005,0
7.6e-005,0
7.60001e-005,0.5
7.60003e-005,1.5
7.60007e-005,3.5
7.6001e-005,5
7.60011e-005,5
7.60012e-005,5
7.60014e-005,5
7.60018e-005,5
7.60026e-005,5
7.60043e-005,5
7.60077e-005,5
7.6011e-005,5
7.60111e-005,4.5
7.60113e-005,3.5
7.60117e-005,1.5
7.6012e-005,3.96749e-012
7.60121e-005,0
7.60122e-005,0
7.60126e-005,0
7.60132e-005,0
7.60145e-005,0
7.6017e-005,0
7.60222e-005,0
7.60324e-005,0
7.60529e-005,0
7.60929e-005,0
7.61329e-005,0
7.61729e-005,0
7.62129e-005,0
7.62529e-005,0
7.62929e-005,0
7.63329e-005,0
7.63729e-005,0
7.64129e-005,0
7.64529e-005,0
7.64929e-005,0
7.65329e-005,0
7.65729e-005,0
7.66129e-005,0
7.66529e-005,0
7.66929e-005,0
7.67329e-005,0
7.67729e-005,0
7.68129e-005,0
7.68529e-005,0
7.68929e-005,0
7.69329e-005,0
7.69729e-005,0
7.7e-005,0
7.70001e-005,0.5
7.70003e-005,1.5
7.70007e-005,3.5
7.7001e-005,5
7.70011e-005,5
7.70012e-005,5
7.70014e-005,5
7.70018e-005,5
7.70026e-005,5
7.70043e-005,5
7.70077e-005,5
7.7011e-005,5
7.70111e-005,4.5
7.70113e-005,3.5
7.70117e-005,1.5
7.7012e-005,3.96749e-012
7.70121e-005,0
7.70122e-005,0
7.70126e-005,0
7.70132e-005,0
7.70145e-005,0
7.7017e-005,0
7.70222e-005,0
7.70324e-005,0
7.70529e-005,0
7.70929e-005,0
7.71329e-005,0
7.71729e-005,0
7.72129e-005,0
7.72529e-005,0
7.72929e-005,0
7.73329e-005,0
7.73729e-005,0
7.74129e-005,0
7.74529e-005,0
7.74929e-005,0
7.75329e-005,0
7.75729e-005,0
7.76129e-005,0
7.76529e-005,0
7.76929e-005,0
7.77329e-005,0
7.77729e-005,0
7.78129e-005,0
7.78529e-005,0
7.78929e-005,0
7.79329e-005,0
7.79729e-005,0
7.8e-005,0
7.80001e-005,0.5
7.80003e-005,1.5
7.80007e-005,3.5
7.8001e-005,5
7.80011e-005,5
7.80012e-005,5
7.80014e-005,5
7.80018e-005,5
7.80026e-005,5
7.80043e-005,5
7.80077e-005,5
7.8011e-005,5
7.80111e-005,4.5
7.80113e-005,3.5
7.80117e-005,1.5
7.8012e-005,3.96749e-012
7.80121e-005,0
7.80122e-005,0
7.80126e-005,0
7.80132e-005,0
7.80145e-005,0
7.8017e-005,0
7.80222e-005,0
7.80324e-005,0
7.80529e-005,0
7.80929e-005,0
7.81329e-005,0
7.81729e-005,0
7.82129e-005,0
7.82529e-005,0
7.82929e-005,0
7.83329e-005,0
7.83729e-005,0
7.84129e-005,0
7.84529e-005,0
7.84929e-005,0
7.85329e-005,0
7.85729e-005,0
7.86129e-005,0
7.86529e-005,0
7.86929e-005,0
7.87329e-005,0
7.87729e-005,0
7.88129e-005,0
7.88529e-005,0
7.88929e-005,0
7.89329e-005,0
7.89729e-005,0
7.9e-005,0
7.90001e-005,0.5
7.90003e-005,1.5
7.90007e-005,3.5
7.9001e-005,5
7.90011e-005,5
7.90012e-005,5
7.90014e-005,5
7.90018e-005,5
7.90026e-005,5
7.90043e-005,5
7.90077e-005,5
7.9011e-005,5
7.90111e-005,4.5
7.90113e-005,3.5
7.90117e-005,1.5
7.9012e-005,3.96749e-012
7.90121e-005,0
7.90122e-005,0
7.90126e-005,0
7.90132e-005,0
7.90145e-005,0
7.9017e-005,0
7.90222e-005,0
7.90324e-005,0
7.90529e-005,0
7.90929e-005,0
7.91329e-005,0
7.91729e-005,0
7.92129e-005,0
7.92529e-005,0
7.92929e-005,0
7.93329e-005,0
7.93729e-005,0
7.94129e-005,0
7.94529e-005,0
7.94929e-005,0
7.95329e-005,0
7.95729e-005,0
7.96129e-005,0
7.96529e-005,0
7.96929e-005,0
7.97329e-005,0
7.97729e-005,0
7.98129e-005,0
7.98529e-005,0
7.98929e-005,0
7.99329e-005,0
7.99729e-005,0
8e-005,0
8.00001e-005,0.5
8.00003e-005,1.5
8.00007e-005,3.5
8.0001e-005,5
